id,name,type,center,title,specializationTags,source,location
expert_1172,林妙娟,机构督导 | 机构特教 | 机构管理,广州市白云区星语儿童素质训练中心,星语特教融合部总监 | 金牌康复训练师 | 星语特教教研总监 | 亲子教育专家 | 特殊儿童融合教育专家,"[""康复治疗"", ""特殊教育研究与教学管理"", ""亲子教育"", ""特殊儿童融合教育"", ""特殊儿童家长教育培训""]",自闭症家园网,白云区
expert_1173,石岩,机构督导 | 机构特教 | 机构管理,广州市花都区星语儿童素质训练中心,花都校区教学主任 | 云峰校区和狮岭校区主管 | 星语特教金牌康复训练师 | 星语特教教研总监 | 亲子教育专家,"[""康复治疗"", ""特殊教育研究"", ""亲子教育"", ""融合教育"", ""家长教育指导"", ""语言治疗""]",自闭症家园网,花都区
expert_1174,王子凡,机构管理,广州市白云区星语儿童素质训练中心,中级社会工作师 | 星语特教金牌康复训练师 | 广州星语特教连锁机构涉外部总监 | 广东脑病防治学会自闭症专业委员会委员,"[""行政管理"", ""社会工作"", ""特殊教育"", ""康复训练"", ""脑病防治"", ""自闭症""]",自闭症家园网,白云区
expert_1175,张建粤,机构创始人 | 机构督导,广州市白云区星语儿童素质训练中心,中级社会工作师 | 星语特教金牌康复训练师 | 广州星语特教连锁机构校长 | 广东省精神残疾人及亲友协会理事成员 | 广东精协孤独症专业委员会副主任,"[""法律专业"", ""社会工作"", ""康复训练"", ""特殊教育"", ""精神残疾"", ""残疾人服务"", ""孤独症""]",自闭症家园网,白云区
expert_1176,陈玥颐,机构创始人,广州市增城区星星儿自闭症公益协会,增城区星星儿自闭症公益协会会长,["陈玥颐广州黄埔人增城区星星儿自闭症公益协会会长"],自闭症家园网,增城区
expert_1177,王凯,机构创始人 | 机构督导,广州市南沙区微光自闭症艺术康复中心,广州市南沙区微光自闭症艺术康复中心 | 中国最前沿的肢体语言分析专家 | 艺术康复师 | 治疗教育学者 | 由爱引领的疗愈师,"[""肢体语言分析"", ""艺术康复"", ""治疗教育"", ""儿童身心发展"", ""特殊教育""]",自闭症家园网,南沙区
expert_1178,孟维娜,机构创始人 | 公益人物,广东省慧灵智障人士扶助基金会,全国第一间民办特殊学校创办者 | 全国第一所智障成年人服务机构创办者 | 中国心智服务行业最大规模机构创始人,"[""广州市十大公仆"", ""广州市十大青年新闻人物"", ""哥伦布维多利托国际奖"", ""心智服务终身成就奖"", ""凤凰网年度十大公益人物"", ""爱心奖"", ""慧灵智障人士服务集团""]",自闭症家园网,广东广州市
expert_1179,李连杰,公益人物,壹基金海洋天堂计划,中国武术比赛杰出表现奖,"[""自闭症研究"", ""慈善事业"", ""公益活动""]",自闭症家园网,广东深圳市
expert_1180,李梦瑶,诊治医生,复旦大学附属儿科医院,上海交通大学临床医学博士 | 复旦大学附属儿科医院心理科医师,"[""儿童行为训练"", ""青少年社交训练"", ""家庭教育指导"", ""游戏治疗""]",自闭症家园网,上海徐汇区
expert_1181,李老西,机构特教,自闭症家园网（其他未归属数据库）,资深自闭症特教老师 | 知乎自闭症话题下的最佳答题者 | 出版知乎 盐系列自闭症特教老师手记等电子书,"[""自闭症"", ""自闭症特殊教育""]",自闭症家园网,广东广州市
expert_1182,蔡逸周,专业家长,自闭症家园网（其他未归属数据库）,美国密歇根医学院精神病学和小儿科学教授 | 北京医科大学客座教授 | 精神病和儿童精神病教授 | 密歇根医学中心大学障疑症自闭症发展计划创始人和董事长 | 美国精神病学协会评论成员,["专业家长"],自闭症家园网,广东广州市
expert_1183,刘增荣,机构管理,台湾自闭症基金会,财团法人台湾自闭症基金会执行长,["融合教育"],自闭症家园网,台湾省
expert_1184,尤欣,科研专家 | 专业家长,北京协和医院,北京协和医院风湿免疫科主任医师 | 博士研究生导师,"[""科研"", ""教育""]",自闭症家园网,北京东城区
expert_1185,鲍秀兰,诊治医生 | 科研专家,北京协和医院,主任医师 | 教授,"[""临床医学"", ""医疗科研""]",自闭症家园网,北京东城区
expert_1186,葛兰汀,影视人物,自闭症家园网（其他未归属数据库）,资深特教专家,"[""畜产学"", ""动物行为学""]",自闭症家园网,广东广州市
expert_1187,王雁,科研专家,北京师范大学特殊教育研究所,北京师范大学特殊教育研究所所长,["科学技术研究"],自闭症家园网,北京海淀区
expert_1188,刘艳虹,科研专家,北京师范大学特殊教育研究所,特教专家,"[""科学研究"", ""专家学者""]",自闭症家园网,北京海淀区
expert_1189,胡晓毅,科研专家,北京师范大学特殊教育研究所,北京师范大学特殊教育系副教授,"[""科研"", ""专家""]",自闭症家园网,北京海淀区
expert_1190,薛敏,机构督导,上海建京桥医疗科技有限公司,小儿神经科医生 | 药理博士 | 神经科 | 小儿神经科 | 睡眠医学的特考文凭,"[""小儿神经科"", ""神经科"", ""睡眠医学"", ""自闭症"", ""特考文凭""]",自闭症家园网,上海嘉定区
expert_1191,赵晶,机构督导,上海建京桥医疗科技有限公司,医学博士 | 言语语言病理学硕士学位 | 校级奖学金 | 省级奖学金 | 国家级奖学金,"[""发育儿科学"", ""言语语言病理学""]",自闭症家园网,上海嘉定区
expert_1192,James MacDonald,机构督导,上海建京桥医疗科技有限公司,心理学本科和硕士学位 | 明尼苏达大学沟通障碍专业博士学位 | 俄亥俄州立大学终身教授,"[""沟通障碍专业"", ""沟通发育领域""]",自闭症家园网,上海嘉定区
expert_1193,Patrick Rydell,机构督导,上海建京桥医疗科技有限公司,SCERTS模式创始人之一 | 落基山自闭症中心主任 | 美国国家科学院自闭症专业博士学位 | 语言病理学和自闭症儿童特殊教育双硕士学位,"[""自闭症"", ""康复治疗""]",自闭症家园网,上海嘉定区
expert_1194,石建莉,机构创始人 | 机构管理 | 科研专家,上海建京桥医疗科技有限公司,临床医学本科 | 上海交大医学院胚胎发育医学博士学位 | 资深科学家 | 中美星星桥自闭症康复中心 | 国家自然科学基金,"[""机构创始人"", ""机构管理"", ""科研专家""]",自闭症家园网,上海嘉定区
expert_1195,李沛玲,机构督导 | 行为分析师,北京正在关怀科技有限公司,华南区教学负责人 | 美国麻省大学波士顿分校教育硕士 | 西南大学应用心理学硕士 | 国际认证行为分析师 | BCBA,"[""应用行为分析"", ""个案服务"", ""教师督导与干预评估"", ""教师培训"", ""家长咨询"", ""康复管理平台优化""]",自闭症家园网,北京海淀区
expert_1196,林佳频,机构创始人 | 机构督导 | 机构特教 | 机构管理,汕头市学康自闭症儿童康复中心,汕头市学康自闭症儿童康复中心负责人 | 自闭症孩子家长,"[""孤独症谱系障碍"", ""孤独症谱系障碍早期干预"", ""结构化教育"", ""语言训练"", ""社交技能训练""]",自闭症家园网,广东汕头市
expert_1197,高晓丽,机构创始人 | 机构督导 | 机构特教 | 机构管理,平度市歌珊自闭症儿童康复训练中心,原青岛以琳自闭症研究会自闭症研究会的课题组组长 | 胶州市童飞自闭症研究聘任为中心主任 | 平度市歌珊自闭症儿童康复训练中心创始人,["请提供实际输入文本以便进行提取"],自闭症家园网,山东青岛市
expert_1198,周汝珍,机构创始人 | 机构督导 | 机构特教 | 机构管理,清远市清新区巴乐园自闭症儿童训练中心,广州最早一批从事孤独症教育的从业人员 | 19年的教育经验 | 掌握多种专业的培训知识 | 应用行为分析法ABA | 结构化教学法TEACCH,"[""自闭症谱系障碍教育"", ""特殊教育"", ""专业培训""]",自闭症家园网,清新区
expert_1199,黄晓霞,机构创始人 | 机构督导 | 机构特教 | 机构管理 | 专业家长,揭阳市星晨自闭症儿童康复中心,揭阳市星晨自闭症儿童康复中心创始人,"[""机构创始人"", ""机构督导"", ""特殊教育教师"", ""机构管理"", ""专业家长""]",自闭症家园网,广东揭阳市
expert_1200,赖怡静,机构创始人 | 机构督导 | 机构管理,上海幸运儿投资咨询有限公司,特殊教育系学士,"[""脑瘫及自闭症儿童水中适性教学"", ""忧郁症防治心理咨询"", ""特殊教育""]",自闭症家园网,上海青浦区
expert_1201,陈勋虎,机构管理,海口海燕心智障碍者家庭支持中心,海口海燕心智障碍者家庭支持中心理事长 | 海南省精协副主席 | 海口市精协主席,["心智障碍者家庭支持社会组织管理精神卫生服务"],自闭症家园网,海南海口市
expert_1202,戴榕,机构管理 | 公益人物,广州市扬爱特殊孩子家长俱乐部,心智障碍者家长组织联盟理事长 | 广州扬爱特殊孩子家长俱乐部董事长 | 职业经理人,"[""心智障碍者"", ""特殊儿童"", ""家长组织"", ""职业经理人""]",自闭症家园网,广东广州市
expert_1203,潘燕生,机构管理,北京大学幼教中心,中学高级教师 | 北京大学幼教中心主任 | 北京大学医学部幼儿园园长 | 中国高校幼教研究会副理事长 | 北京市学前教育研究会理事,"[""中学高级教师"", ""幼儿园管理"", ""医学教育""]",自闭症家园网,北京海淀区
expert_1204,吕玲,机构管理,北京大学医学部幼儿园,北京市优秀青年教师 | 海淀区学科带头人 | 北京大学医学部幼儿园园长 | 北京市幼儿教师基本功考核全能一等奖,"[""北京大学医学部学前教育"", ""特殊教育实践"", ""教育研究能力"", ""孤独症儿童康复"", ""游戏治疗研究""]",自闭症家园网,北京海淀区
expert_1205,翁亦奇,机构创始人,北京海培全纳教育咨询服务中心,科学教育开发儿童少年潜能研究课题组专家组成员 | 国家心理咨询师 | 高级儿童心理健康指导师 | 儿童学习能力开发指导师兼培训师 | 至善教子家庭教育微课堂创始人,"[""国家心理咨询师"", ""高级儿童心理健康指导师"", ""儿童学习能力开发指导"", ""家庭教育"", ""全纳儿童能力训练""]",自闭症家园网,北京海淀区
expert_1206,刘晓琴,机构督导,渝中区向阳平衡心教育咨询中心,重庆师范大学特殊教育系大学生教育康复之动作康复临床实践课程指导老师 | 重庆市北碚区特殊教育学校教师培训动作康复技术板块讲师 | 广州市海珠区特殊教育教师的关于脑瘫自闭症儿童的知觉动作教育康复技术培训班讲师 | 全国型的关于脑瘫自闭症儿童的知觉动作训练技术培训班示范评估讲授老师,"[""自闭症"", ""情绪障碍"", ""儿童感知觉动作训练"", ""脑瘫"", ""发育迟缓"", ""粗大运动功能训练""]",自闭症家园网,渝中区
expert_1207,王国光,机构督导,北京昌平阳光鹿童脑瘫康复中心,特教专家,"[""ABA应用行为分析"", ""特殊儿童行为矫正"", ""家长心理支持""]",自闭症家园网,北京昌平区
expert_1208,刘献增,机构督导,北京昌平阳光鹿童脑瘫康复中心,特教专家,"[""国家自然科学基金委员会"", ""科技部973项目"", ""学术期刊编辑"", ""基金评审专家""]",自闭症家园网,北京昌平区
expert_1209,柯嘉姿,机构督导,北京昌平阳光鹿童脑瘫康复中心,特教老师,"[""儿童自闭症"", ""多动症"", ""精神行为障碍康复"", ""国际专业认证""]",自闭症家园网,北京昌平区
expert_1210,李胜利,机构督导 | 科研专家,北京昌平阳光鹿童脑瘫康复中心,特教专家,"[""机构督导"", ""科研专家""]",自闭症家园网,北京昌平区
expert_1211,李光玉,机构创始人,北京昌平阳光鹿童脑瘫康复中心,主任,"[""康复医学"", ""儿童脑瘫康复""]",自闭症家园网,北京昌平区
expert_1212,边琼霞,机构创始人,杭州雅恩健康管理有限公司,请提供实际输入文本进行处理,"[""儿童言语和沟通障碍"", ""语言发展迟缓儿童言语评估"", ""口肌构音治疗"", ""自闭症儿童沟通训练"", ""家长心理辅导""]",自闭症家园网,浙江杭州市
expert_1213,姚丹丹,机构特教,昆明长和天城康复医院有限公司,作业治疗师 | 作业治疗师OT,"[""脑卒中"", ""脑外伤"", ""脊髓损伤"", ""手外伤"", ""骨折"", ""帕金森"", ""自闭症"", ""脑瘫"", ""发育迟缓"", ""康复治疗""]",自闭症家园网,云南昆明市
expert_1214,余雪梅,机构特教,昆明长和天城康复医院有限公司,作业治疗师 | OT,"[""国际标准化评估工具"", ""自闭症"", ""脑瘫"", ""运动发育迟缓"", ""注意力缺陷多动障碍"", ""脑炎后遗症"", ""视知觉障碍"", ""书写困难"", ""标准化评估"", ""循证医学证据""]",自闭症家园网,云南昆明市
expert_1215,周建美,机构特教,昆明长和天城康复医院有限公司,言语治疗师ST,"[""脑瘫"", ""发育迟缓"", ""自闭症谱系障碍"", ""脑损伤"", ""唐氏综合征"", ""听力损失"", ""言语语言障碍"", ""社交沟通障碍"", ""评估"", ""治疗""]",自闭症家园网,云南昆明市
expert_1216,袁春静,机构特教,昆明长和天城康复医院有限公司,作业治疗师OT,"[""ABA应用行为分析"", ""特殊儿童行为训练"", ""家长心理辅导""]",自闭症家园网,云南昆明市
expert_1217,黄卫平,机构督导,昆明长和天城康复医院有限公司,副主任医师,"[""儿童脑瘫"", ""发育迟缓"", ""康复治疗"", ""疾病管理"", ""临床经验"", ""教学经验""]",自闭症家园网,云南昆明市
expert_1218,夏晓玲,机构管理,昆明长和天城康复医院有限公司,教授硕士生导师 | 主任医师,"[""发育迟缓儿童"", ""早产儿"", ""孤独症谱系障碍"", ""脑瘫"", ""脑损伤后遗症"", ""遗传代谢病"", ""基因疾病"", ""循证医学诊断"", ""康复"", ""家庭咨询干预""]",自闭症家园网,云南昆明市
expert_1219,何明哲,机构督导,上海长和大蕴儿科门诊部有限公司,特教老师,"[""失语症"", ""吞咽障碍"", ""嗓音异常"", ""儿童语言发展"", ""构音训练"", ""言语构造解剖"", ""语言神经学"", ""口吃"", ""听力科学""]",自闭症家园网,上海浦东新区
expert_1220,林玉羚,机构特教,上海长和大蕴儿科门诊部有限公司,特教老师,"[""作业治疗"", ""骨科疾病"", ""运动伤害"", ""脑瘫"", ""自闭症"", ""发展迟缓"", ""学习障碍"", ""手功能"", ""注意力障碍"", ""基因疾病""]",自闭症家园网,上海浦东新区
expert_1221,林舒,机构特教 | 行为分析师,上海长和大蕴儿科门诊部有限公司,特教老师,"[""认证行为分析师BCBA"", ""行为技术员RBT"", ""ABA应用行为分析"", ""孤独症谱系障碍""]",自闭症家园网,上海浦东新区
expert_1222,Lee Chun Mae,机构督导 | 行为分析师,上海长和大蕴儿科门诊部有限公司,文学硕士,"[""孤独症儿童"", ""社交技能训练"", ""课程开发"", ""临床心理咨询"", ""综合临床评估工具"", ""精神障碍评估""]",自闭症家园网,上海浦东新区
expert_1223,Dennis Mlambo,机构督导,上海长和大蕴儿科门诊部有限公司,特教老师,"[""吞咽障碍高级临床实践"", ""放射科"", ""动态造影检查"", ""言语语言治疗""]",自闭症家园网,上海浦东新区
expert_1224,陈思圆,机构特教,上海长和大蕴儿科门诊部有限公司,理学学士,"[""ABA应用行为分析"", ""特殊儿童教育"", ""ABA在特殊儿童教育中的应用""]",自闭症家园网,上海浦东新区
expert_1225,王玥雯,机构特教,上海长和大蕴儿科门诊部有限公司,特教老师,["擅长康复治疗作业治疗"],自闭症家园网,上海浦东新区
expert_1226,郭琪琪,机构特教,上海长和大蕴儿科门诊部有限公司,特教老师,"[""儿童脑瘫"", ""自闭症谱系障碍"", ""发育迟缓"", ""门诊治疗"", ""住院治疗""]",自闭症家园网,上海浦东新区
expert_1227,唐昕,机构特教,上海长和大蕴儿科门诊部有限公司,理学硕士,"[""骨科"", ""矫形器"", ""神经"", ""呼吸"", ""新陈代谢"", ""心理运动"", ""病理性步态分析"", ""脑瘫儿童康复""]",自闭症家园网,上海浦东新区
expert_1228,周景新,机构督导,上海长和大蕴儿科门诊部有限公司,特教老师,"[""新生儿护理"", ""家庭养育"", ""婴儿推拿"", ""发育落后及行为偏离早期纠正"", ""气质培养"", ""儿童常见病""]",自闭症家园网,上海浦东新区
expert_1229,苗启秀,机构特教,胡宝小屋教育咨询（北京）有限公司,特教老师,"[""个性化干预计划"", ""回合式教学方法"", ""特殊儿童行为干预""]",自闭症家园网,北京朝阳区
expert_1230,李丽春,机构特教,胡宝小屋教育咨询（北京）有限公司,特教老师,"[""回合式教学法"", ""自然环境教学法"", ""特殊需求儿童行为支持""]",自闭症家园网,北京朝阳区
expert_1231,李荷蕾,机构特教,胡宝小屋教育咨询（北京）有限公司,特教老师,"[""回合式教学法"", ""自然环境教学法"", ""特殊需求儿童"", ""团体及一对一行为支持""]",自闭症家园网,北京朝阳区
expert_1232,张利萍,机构特教,胡宝小屋教育咨询（北京）有限公司,特教老师,"[""ABA应用行为分析"", ""特殊儿童行为训练"", ""家长心理辅导""]",自闭症家园网,北京朝阳区
expert_1233,刘亚琦,机构特教,胡宝小屋教育咨询（北京）有限公司,特教老师,"[""回合式教学法"", ""自然环境教学法"", ""特殊儿童"", ""团体训练"", ""一对一辅导""]",自闭症家园网,北京朝阳区
expert_1234,肖潇,机构特教 | 行为分析师,胡宝小屋教育咨询（北京）有限公司,特教老师,"[""前事分析"", ""学习动机激发"", ""学习机会创造"", ""行为强化"", ""问题行为干预"", ""自然情景教学"", ""回合式教学""]",自闭症家园网,北京朝阳区
expert_1235,曹懿雯,机构特教 | 行为分析师,胡宝小屋教育咨询（北京）有限公司,特教老师,"[""回合式教学法"", ""自然环境教学法"", ""行为分析服务"", ""语言行为里程碑评估"", ""能力评估""]",自闭症家园网,北京朝阳区
expert_1236,刘云,机构特教,胡宝小屋教育咨询（北京）有限公司,美国执业心理学家 | 美国国家认证学校心理学家执照,"[""学习障碍测评及干预"", ""注意缺陷多动障碍测评及干预"", ""自闭症谱系障碍测评及干预"", ""认知障碍测评及干预"", ""情绪障碍测评及干预""]",自闭症家园网,北京朝阳区
expert_1237,Nishma Amin,机构特教,北京长和大蕴儿科诊所有限公司,注册儿科言语语言治疗师 | 默启通手语Makaton | 图片交换通信系统PECS | 注意力孤独症 Attention Autism | 词语感知Word Aware,"[""语言训练"", ""沟通训练"", ""认知训练"", ""自闭症谱系障碍领域早期干预""]",自闭症家园网,北京朝阳区
expert_1238,白俊玲,机构特教,北京长和大蕴儿科诊所有限公司,国家康复治疗师资格证 | 优秀治疗师 | 格里菲斯儿童发育评估量表中文版注册评估师资格培训 | 实操培训师,"[""发音训练"", ""认知训练"", ""沟通训练"", ""理解训练"", ""脑瘫"", ""唐氏综合征"", ""自闭症"", ""发育迟缓"", ""口吃"", ""听障""]",自闭症家园网,北京朝阳区
expert_1239,邓红娜,机构特教,北京长和大蕴儿科诊所有限公司,国家康复治疗师资格证 | 心理治疗师资格证,"[""儿童心理治疗"", ""儿童行为评估与干预"", ""治疗氛围营造""]",自闭症家园网,北京朝阳区
expert_1240,梁杰,机构特教,北京长和大蕴儿科诊所有限公司,国家康复治疗师资格证 | 图片交换通信系统PECS认证培训 | 游戏顾问Play Project Consultant培训 | 临床语言康复规培 | Beckman口肌规范化培训,["请提供实际输入文本"],自闭症家园网,北京朝阳区
expert_1241,伍碧华,机构特教,北京长和大蕴儿科诊所有限公司,言语病理学学士学位 | 澳洲言语病理学协会认证的执业言语病理学家 | 马来西亚言语语言与听力协会认证的执业言语病理学家 | HanenIt Takes Two to Talk认证培训 | 图片交换通信系统PECS认证培训,"[""儿童青少年沟通障碍"", ""儿童吞咽功能评估与训练"", ""神经发育障碍"", ""儿童青少年行为干预""]",自闭症家园网,北京朝阳区
expert_1242,林建宇,机构特教,北京长和大蕴儿科诊所有限公司,言语治疗师 | 早期干预团队主要成员 | HanenMore Than Words认证培训 | 图片交换通信系统PECS认证培训 | 游戏顾问Play Project Consultant培训,"[""婴幼儿吞咽与喂养"", ""语言发育迟缓"", ""自闭症"", ""注意缺陷多动障碍"", ""唐氏综合征"", ""发育迟缓"", ""构音异常"", ""学习障碍""]",自闭症家园网,北京朝阳区
expert_1243,邹莹莹,机构特教,北京长和大蕴儿科诊所有限公司,理学学士学位 | 格里菲斯儿童发育评估量表中文版注册评估师资格培训 | 该评估实操培训师,"[""儿童发育协调迟缓"", ""注意力缺陷多动障碍"", ""脑瘫"", ""唐氏综合征"", ""自闭症"", ""儿童测评"", ""行为干预""]",自闭症家园网,北京朝阳区
expert_1244,王楠,机构特教,北京长和大蕴儿科诊所有限公司,国家康复治疗师资格证 | 格里菲斯儿童发育评估量表中文版注册评估师资格培训 | 该评估实操培训师,"[""脑瘫"", ""发育迟缓"", ""唐氏综合征"", ""自闭症"", ""测评及干预""]",自闭症家园网,北京朝阳区
expert_1245,刘平,机构特教,北京长和大蕴儿科诊所有限公司,特教老师,"[""自闭症"", ""发育迟缓"", ""脑瘫"", ""进行性脊髓型肌萎缩"", ""唐氏综合征"", ""特殊需求儿童测评"", ""特殊需求儿童干预""]",自闭症家园网,北京朝阳区
expert_1246,赖奕嘉,机构特教,北京长和大蕴儿科诊所有限公司,台湾注册作业治疗执照OTR | 长期照顾医事人员资格 | 甲类辅具评估资格 | 在WFOT认证的台湾高雄医学大学复健医学职能治疗学系取得学士学位,"[""循证医学"", ""书写能力训练"", ""精细动作训练"", ""专注力训练"", ""认知能力训练"", ""视觉感知训练"", ""感觉统合干预"", ""情绪干预""]",自闭症家园网,北京朝阳区
expert_1247,付凯月,机构特教,北京长和大蕴儿科诊所有限公司,特教老师,"[""脑瘫"", ""感觉统合失调"", ""注意力缺陷多动症"", ""自闭症谱系障碍"", ""评估"", ""干预""]",自闭症家园网,北京朝阳区
expert_1248,罗丽丽,机构特教,北京长和大蕴儿科诊所有限公司,特教老师,"[""03岁儿童发育筛查"", ""早期干预"", ""儿童运动发育迟缓"", ""脑瘫"", ""自闭症"", ""特殊需求儿童测评与干预"", ""游戏治疗""]",自闭症家园网,北京朝阳区
expert_1249,徐瑞迎,机构特教,北京长和大蕴儿科诊所有限公司,美国注册作业治疗师OTRL 南加州大学感觉统合治疗国际认证,"[""儿童孤独症治疗"", ""吞咽喂养障碍干预"", ""在校作业治疗"", ""感觉统合治疗""]",自闭症家园网,北京朝阳区
expert_1250,郭倩,机构特教,北京长和大蕴儿科诊所有限公司,特教老师,"[""癫痫"", ""注意力缺陷多动障碍"", ""发育障碍"", ""遗传代谢性疾病""]",自闭症家园网,北京朝阳区
expert_1251,李秀文,机构特教,北京长和大蕴儿科诊所有限公司,格里菲斯儿童发育评估量表中文版注册评估师,"[""儿童生长发育评估"", ""儿童喂养指导"", ""儿科常见病与多发病诊治"", ""危重病症抢救"", ""发育迟缓"", ""孤独症谱系障碍"", ""注意力缺陷多动障碍"", ""脑性瘫痪""]",自闭症家园网,北京朝阳区
expert_1252,田坤,机构管理,北京长和系国际医疗投资管理有限公司,投资与战略副总经理,"[""医药领域"", ""医药企业管理和运营"", ""区域销售管理""]",自闭症家园网,北京丰台区
expert_1253,Nelson Chow,机构管理,北京长和系国际医疗投资管理有限公司,CEO,"[""儿童康复"", ""治疗师招募"", ""国际认证"", ""公司管理""]",自闭症家园网,北京丰台区
expert_1254,孙长森,机构创始人,北京长和系国际医疗投资管理有限公司,董事长,"[""战略规划"", ""投融资"", ""人才引进"", ""项目管理"", ""运营管理""]",自闭症家园网,北京丰台区
expert_1255,李月裳,科研专家,香港中文大学医学院,教授,"[""科研"", ""专家""]",自闭症家园网,香港特别行政区
expert_1256,李曼菁,机构特教,深圳长和大蕴儿童康复门诊部,特教老师,"[""特殊儿童行为发展"", ""音乐神经康复"", ""音乐心理治疗""]",自闭症家园网,广东深圳市
expert_1257,李婉文,机构特教 | 行为分析师,深圳长和大蕴儿童康复门诊部,特教老师,"[""回合式教学法"", ""Skinner语言行为分析法"", ""自然环境教学法"", ""应用行为分析"", ""自闭症"", ""语言行为里程碑评估"", ""安置程序评估""]",自闭症家园网,广东深圳市
expert_1258,郑志慧,机构特教,深圳长和大蕴儿童康复门诊部,特教老师,"[""脑瘫"", ""发育迟缓"", ""早产儿"", ""脊髓性灰质炎"", ""脊髓性肌萎缩"", ""粗大运动训练"", ""平衡协调训练"", ""步态训练""]",自闭症家园网,广东深圳市
expert_1259,郭彤,机构督导,深圳长和大蕴儿童康复门诊部,特教老师,"[""儿童听力障碍"", ""发音迟缓"", ""全面发育迟缓"", ""自闭症"", ""语言沟通治疗""]",自闭症家园网,广东深圳市
expert_1260,武子圆,机构督导,深圳长和大蕴儿童康复门诊部,特教老师,"[""自闭症谱系障碍"", ""儿童发育迟缓"", ""言语语言发育迟缓"", ""语音障碍"", ""双语服务"", ""社交沟通""]",自闭症家园网,广东深圳市
expert_1261,黄浩怀,机构督导,深圳长和大蕴儿童康复门诊部,特教老师,"[""儿童心理教育评估"", ""青少年心理咨询"", ""成人心理咨询"", ""夫妻关系辅导""]",自闭症家园网,广东深圳市
expert_1262,张淑玲,机构督导,深圳长和大蕴儿童康复门诊部,PsyD | 博士,"[""智力障碍"", ""学习困难"", ""发育迟缓"", ""唐氏综合症"", ""脑瘫"", ""注意缺陷多动障碍"", ""自闭症"", ""智力评估"", ""学习成就评估"", ""自闭症诊断""]",自闭症家园网,广东深圳市
expert_1263,汤乐思,机构督导 | 机构特教,深圳长和大蕴儿童康复门诊部,特教老师,"[""游戏治疗"", ""慢性复杂性心理创伤"", ""低自尊"", ""羞耻感"", ""注意力缺陷过动障碍"", ""抑郁及焦虑"", ""严重精神障碍康复""]",自闭症家园网,广东深圳市
expert_1264,张梦菲,机构督导 | 机构特教,深圳长和大蕴儿童康复门诊部,特教老师,"[""自闭症谱系障碍"", ""唐氏综合症"", ""语言发育迟缓"", ""特殊言语损伤"", ""中风"", ""创伤性脑损伤"", ""痴呆"", ""语音障碍""]",自闭症家园网,广东深圳市
expert_1265,赵淑怡,机构督导,深圳长和大蕴儿童康复门诊部,赵淑怡,"[""早产儿"", ""高危儿"", ""发育评估"", ""早期发展干预"", ""家庭指导""]",自闭症家园网,广东深圳市
expert_1266,石沁仪,机构督导 | 机构特教,深圳长和大蕴儿童康复门诊部,石沁仪,"[""多学科团队合作"", ""儿童服务"", ""活动导向治疗"", ""游戏治疗"", ""自闭症干预"", ""多动症干预"", ""发育迟缓干预"", ""感觉处理失调干预""]",自闭症家园网,广东深圳市
expert_1267,庄淼森,机构督导,深圳长和大蕴儿童康复门诊部,特教老师内容,"[""言语治疗"", ""特殊教育"", ""学习障碍""]",自闭症家园网,广东深圳市
expert_1268,张琰,机构督导,深圳长和大蕴儿童康复门诊部,特教老师,"[""感统失调障碍"", ""自闭症谱系障碍"", ""儿童发育迟缓"", ""书写障碍"", ""唐氏综合症"", ""威廉姆斯综合症"", ""个人教育计划""]",自闭症家园网,广东深圳市
expert_1269,曾康伦,机构督导,深圳长和大蕴儿童康复门诊部,特教老师信息可提取,"[""自闭症谱系障碍"", ""注意缺陷多动障碍"", ""发展迟缓"", ""感觉统合失调"", ""儿童发展"", ""亲子关系"", ""感觉统合"", ""儿童营养""]",自闭症家园网,广东深圳市
expert_1270,Jorieke Van Dijk,机构督导,深圳长和大蕴儿童康复门诊部,作业治疗顾问,"[""视力障碍儿童康复"", ""特殊教育"", ""孤独症谱系障碍"", ""注意力缺陷多动症"", ""精细运动障碍"", ""发育迟缓"", ""脑性瘫痪"", ""发育协调障碍""]",自闭症家园网,广东深圳市
expert_1271,林冠汝,机构督导,深圳长和大蕴儿童康复门诊部,作业治疗顾问 | 国立台湾大学中国 作业治疗学学士,"[""发育迟缓"", ""脑瘫"", ""感觉统合障碍"", ""自闭症谱系障碍"", ""多动症"", ""早产儿"", ""感觉统合能力测试"", ""格里菲斯精神发育评估"", ""婴儿动作发展评估""]",自闭症家园网,广东深圳市
expert_1272,Dr. Beth Williamson,机构督导,深圳长和大蕴儿童康复门诊部,治疗总顾问 | 儿科作业治疗临床博士学位 | 美国注册作业治疗师执业资格 | 注册神经发育治疗师,"[""儿科作业治疗"", ""神经发育治疗"", ""婴儿按摩治疗"", ""残障儿童照顾与治疗"", ""儿童喂食治疗"", ""临床管理""]",自闭症家园网,广东深圳市
expert_1273,孙晓勉,机构督导,深圳长和大蕴儿童康复门诊部,深圳长和大蕴首席医疗官 | 硕士研究生导师西安交通大学发育行为儿科 | 硕士生物医学工程脑科学博士 | 曾任西安交通大学第一附属医院儿科主任 | 福田妇幼保健院儿童保健科主任,"[""发育行为儿科"", ""儿童神经发育障碍性疾病"", ""儿童营养性疾病"", ""生长发育障碍疾病""]",自闭症家园网,广东深圳市
