id,name,type,services,address,contact,source
center_4377,丽水残疾人康复指导中心,感统训练机构 | 社会公益机构 | 事业单位 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""公益事业"", ""特殊教育""]","{""street"": ""天宁街880号"", ""district"": ""莲都区"", ""city"": ""丽水市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4378,云和特殊教育学校,公办特殊学校,"[""公益事业"", ""特殊教育""]","{""street"": ""元和街道白垟墩村古坊28-1号"", ""district"": ""云和县"", ""city"": ""丽水市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4379,丽水特殊教育学校,公办特殊学校,"[""公益事业"", ""特殊教育""]","{""street"": ""欣苑街211号"", ""district"": ""莲都区"", ""city"": ""丽水市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4380,丽水万地爱心儿童福利院,社会公益机构,["公益事业"],"{""street"": ""黄泥山路6号"", ""district"": ""莲都区"", ""city"": ""丽水市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4381,龙泉贝爱儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""广源街79号龙泉市残疾人康复中心"", ""district"": ""龙泉"", ""city"": ""丽水市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4382,台州启智学校,公办融合学校 | 公办特殊学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""公益事业"", ""特殊教育""]","{""street"": ""启智学校"", ""district"": ""路桥区"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4383,台州爱贝希康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""西城街道半洋张小区48幢1-4号"", ""district"": ""黄岩区"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4384,台州市儿童福利院,社会公益机构,["公益事业"],"{""street"": ""白云山西路299号"", ""district"": ""椒江区"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4385,仙居星语儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""南峰街道泰和路256-3号"", ""district"": ""仙居县"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4386,台州培智学校关注,公办特殊学校 | 公办融合学校,"[""融合课程"", ""公益事业"", ""就业技能"", ""特殊教育""]","{""street"": ""培智学校关注"", ""district"": ""椒江区"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4387,台州市特殊教育学校,公办特殊学校,"[""公益事业"", ""就业技能"", ""特殊教育""]","{""street"": ""峰江街道安溶村"", ""district"": ""路桥区"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4388,台州星博园特殊儿童教育培训中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""台州市路桥区星博园特殊儿童教育培训中心"", ""district"": ""路桥区"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4389,台州手拉手特殊儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""手拉手特殊儿童康复中心"", ""district"": ""黄岩区"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4390,台州市贝蓓儿童康复中心,民办康复机构 | 连锁康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""经中路729号台州创意园区8号楼"", ""district"": ""椒江区"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4391,温岭心爱维教育培训有限公司,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""RDI干预""]","{""street"": ""太平街道南屏路484、486、488、490-1、490-2、490-4、490-5、490-6号(二楼、三楼)"", ""district"": ""温岭"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4392,玉环棒棒糖,民办康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""清港镇下湫村迎宾路387号"", ""district"": ""玉环"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4393,温岭爱维儿童康复中心,民办康复机构 | 家长创办机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""RDI干预""]","{""street"": ""太平街道南屏路476、478、480、482号三楼"", ""district"": ""温岭"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4394,温岭优爱康复训练服务中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""城东街道万昌中路1235号汇龙商厦1幢201室"", ""district"": ""温岭"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4395,温岭星语儿童康复训练中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""城西街道九龙大道877号"", ""district"": ""温岭"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4396,临海乐贝儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""古城街道伟城路56-64号"", ""district"": ""临海"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4397,临海市启晨儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""大田街道浙东休闲家居城11幢22-27号"", ""district"": ""临海"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4398,临海市康乃馨儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""临海大道(中)321号"", ""district"": ""临海"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4399,台州阳光儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""阳光儿童康复训练中心"", ""district"": ""椒江区"", ""city"": ""台州市"", ""province"": ""浙江省""}",{"phone": "13586097675"},自闭症家园网（https://www.asd-home.cn/）
center_4400,台州以乐儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""RDI干预""]","{""street"": ""洪家农港城B幢四层"", ""district"": ""椒江区"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4401,南京微关爱江北中心,民办康复机构 | 连锁康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练""]","{""street"": ""江北新区定山大街126号5号楼"", ""district"": ""浦口区"", ""city"": ""南京市"", ""province"": ""江苏省""}",{"phone": "17095556860"},自闭症家园网（https://www.asd-home.cn/）
center_4402,北京东区儿童康复中心,民办康复机构,"[""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""家庭支援""]","{""street"": ""东区儿童康复中心"", ""district"": ""朝阳区"", ""city"": ""北京市"", ""province"": ""北京市""}",{"phone": "13521660357"},自闭症家园网（https://www.asd-home.cn/）
center_4403,台州市星连心自闭症康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""君悦大厦A幢4层"", ""district"": ""椒江区"", ""city"": ""台州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4404,舟山市定海区启智小学,公办特殊学校 | 公办融合学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""启智小学"", ""district"": ""定海区"", ""city"": ""舟山市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4405,舟山慈爱福利院,公办康复机构,"[""公益事业"", ""特殊教育""]","{""street"": ""千岛街道东荡村定沈路929号"", ""district"": ""定海区"", ""city"": ""舟山市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4406,舟山特殊教育学校,公办特殊学校 | 公办融合学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""白虎山路156号"", ""district"": ""定海区"", ""city"": ""舟山市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4407,舟山小海星儿童关爱中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""小海星儿童关爱中心"", ""district"": ""普陀区"", ""city"": ""舟山市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4408,舟山彩虹堂特殊儿童关爱中心,公办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""临城街道临长路195号"", ""district"": ""定海区"", ""city"": ""舟山市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4409,衢州启智学校,公办特殊学校 | 公办融合学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""就业技能"", ""特殊教育""]","{""street"": ""启智学校"", ""district"": ""衢江区"", ""city"": ""衢州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4410,衢州润智学校,公办特殊学校 | 公办融合学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""就业技能"", ""特殊教育""]","{""street"": ""润智学校"", ""district"": ""柯城区"", ""city"": ""衢州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4411,衢州七彩梦幼儿园,公办特殊学校 | 公办融合学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""盈川西路1号"", ""district"": ""柯城区"", ""city"": ""衢州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4412,衢州特需儿童康复中心,社会公益机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""公益事业""]","{""street"": ""盈川西路1号"", ""district"": ""柯城区"", ""city"": ""衢州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4413,衢州贝蓓儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""贝蓓儿童康复指导中心"", ""district"": ""柯城区"", ""city"": ""衢州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4414,衢州智障儿童康复特训中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""智障儿童康复特训中心"", ""district"": ""衢江区"", ""city"": ""衢州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4415,磐安特殊教育启智园,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""公益事业"", ""特殊教育""]","{""street"": ""安文镇南园路1号"", ""district"": ""磐安县"", ""city"": ""金华市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4416,金华儿童福利院,社会公益机构,"[""公益事业"", ""特殊教育""]","{""street"": ""青春路268号"", ""district"": ""婺城区"", ""city"": ""金华市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4417,衡阳稚慧谷幼儿园,民办融合学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""融合课程"", ""小组课""]","{""street"": ""稚慧谷幼儿园有限公司"", ""district"": ""高新技术产业开发区"", ""city"": ""衡阳市"", ""province"": ""湖南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4418,衡阳优学乐,民办康复机构 | 民办融合学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""融合课程"", ""幼小衔接""]","{""street"": ""高新区采霞街33号凯翔银座404室"", ""district"": ""蒸湘区"", ""city"": ""衡阳市"", ""province"": ""湖南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4419,磐安七彩阳光儿童功能训练中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""安文镇南园路1号"", ""district"": ""磐安县"", ""city"": ""金华市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4420,金华博闻语训幼儿园,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""职能治疗""]","{""street"": ""杨思岭路96号"", ""district"": ""婺城区"", ""city"": ""金华市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4421,义乌扬帆儿童潜能开发中心,民办康复机构 | 家长创办机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""RDI干预""]","{""street"": ""望道路268号二楼蒲公英亲子广场B02"", ""district"": ""义乌"", ""city"": ""金华市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4422,永康市肯纳社会工作发展中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""总部中心金族大厦22楼"", ""district"": ""永康"", ""city"": ""金华市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4423,绍兴贝蓓特殊儿童康复中心,民办康复机构 | 连锁康复机构 | 语言训练机构 | 感统训练机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""玛格丽特商业中心东区2幢10号"", ""district"": ""越城区"", ""city"": ""绍兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4424,上虞区自闭儿童康复中心,民办康复机构 | 家长创办机构 | 民办融合学校 | 民办康复学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练""]","{""street"": ""自闭儿童康复中心"", ""district"": ""上虞区"", ""city"": ""绍兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4425,诸暨星星雨,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""RDI干预""]","{""street"": ""浣东街道望湖路5号望湖佳苑6幢000102中的3-7、3-6、3-5"", ""district"": ""诸暨"", ""city"": ""绍兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4426,海亮融爱诸暨店口中心,民办康复机构 | 连锁康复机构 | 社会公益机构 | 残联定点机构,"[""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程"", ""公益事业"", ""就业技能"", ""特殊教育""]","{""street"": ""店口镇西林路2号"", ""district"": ""诸暨"", ""city"": ""绍兴市"", ""province"": ""浙江省""}",{"phone": "16747230729"},自闭症家园网（https://www.asd-home.cn/）
center_4427,诸暨启明星,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""家庭支援""]","{""street"": ""暨阳街道苎萝东路268号宏祥商业广场1a幢-1b幢000301室"", ""district"": ""诸暨"", ""city"": ""绍兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4428,嵊州快乐宝贝儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""三江街道官河南路379号2F-005"", ""district"": ""嵊州"", ""city"": ""绍兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4429,绍兴快乐宝贝儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""快乐宝贝儿童康复中心"", ""district"": ""柯桥区"", ""city"": ""绍兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4430,诸暨自闭症家庭关爱互助协会,民办康复机构 | 连锁康复机构 | 社会公益机构 | 残联定点机构,"[""融合课程"", ""公益事业"", ""就业技能"", ""家庭支援""]","{""street"": ""店口镇西林路2号"", ""district"": ""诸暨"", ""city"": ""绍兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4431,湖州特殊教育实验学校,公办特殊学校 | 公办融合学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""融合课程"", ""公益事业"", ""就业技能"", ""特殊教育""]","{""street"": ""二环南路1055号"", ""district"": ""吴兴区"", ""city"": ""湖州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4432,安吉心之梦,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""安吉县残疾人康复(托养)中心二楼"", ""district"": ""安吉县"", ""city"": ""湖州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4433,湖州乐善儿童,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""杭长桥南路431号"", ""district"": ""吴兴区"", ""city"": ""湖州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4434,德清扬帆康健园,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""武康街道中兴南路336号、336号201室、338号"", ""district"": ""德清县"", ""city"": ""湖州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4435,长兴星宁儿童,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""太湖街道发展大道2621-201号"", ""district"": ""长兴县"", ""city"": ""湖州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4436,湖州扬帆,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""朝阳街道碧波苑198幢1楼(东)"", ""district"": ""吴兴区"", ""city"": ""湖州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4437,聚疗康复,民办康复机构 | 连锁康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""公益事业""]","{""street"": ""滨湖街道"", ""district"": ""吴兴区"", ""city"": ""湖州市"", ""province"": ""浙江省""}",{"phone": "13173692288"},自闭症家园网（https://www.asd-home.cn/）
center_4438,湖州扬帆康健园,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练""]","{""street"": ""扬帆康健园"", ""district"": ""南浔区"", ""city"": ""湖州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4439,湖州珍爱康复训练中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""珍爱康复训练中心"", ""district"": ""南浔区"", ""city"": ""湖州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4440,嘉兴彩虹林儿童服务中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""王店镇彩虹林儿童服务中心"", ""district"": ""秀洲区"", ""city"": ""嘉兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4441,嘉兴中山社区孤独症家庭支援中心,家长创办机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""公益事业"", ""家庭支援""]","{""street"": ""中山社区孤独症家庭支援中心"", ""district"": ""秀洲区"", ""city"": ""嘉兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4442,嘉兴社会福利院,公办康复机构 | 社会公益机构,"[""公益事业"", ""就业技能""]","{""street"": ""大桥镇十八里西街661号"", ""district"": ""南湖区"", ""city"": ""嘉兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4443,嘉兴特殊教育学校,公办特殊学校 | 公办融合学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""公益事业"", ""就业技能"", ""特殊教育""]","{""street"": ""越秀北路455号"", ""district"": ""南湖区"", ""city"": ""嘉兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4444,嘉兴阳光,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""禾兴北路阳海景怡北区"", ""district"": ""秀洲区"", ""city"": ""嘉兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4445,桐乡市星星特殊儿童,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""庆丰北路900号东兴生活广场3F-16"", ""district"": ""桐乡"", ""city"": ""嘉兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4446,郑州贝音蓝鲸,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程"", ""幼小衔接"", ""小组课"", ""家庭支援""]","{""street"": ""蓝鲸儿童康复中心"", ""district"": ""二七区"", ""city"": ""郑州市"", ""province"": ""河南省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4447,广州青橙,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""香雪大道西351号301-C17"", ""district"": ""黄埔区"", ""city"": ""广州市"", ""province"": ""广东省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4448,嘉善星愿,民办康复机构 | 社会公益机构,"[""公益事业"", ""家庭支援""]","{""street"": ""罗星街道江南社区"", ""district"": ""嘉善县"", ""city"": ""嘉兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4449,嘉兴一森,民办康复机构 | 社会公益机构,"[""公益事业"", ""家庭支援""]","{""street"": ""一森公益发展中心"", ""district"": ""秀洲区"", ""city"": ""嘉兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4450,嘉兴星星儿,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""海盐塘路东侧商铺238号二楼"", ""district"": ""南湖区"", ""city"": ""嘉兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4451,嘉兴星星家园融合教育中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""特殊教育""]","{""street"": ""吉水路209号"", ""district"": ""南湖区"", ""city"": ""嘉兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4452,嘉兴暖星家长互助中心,家长创办机构 | 社会公益机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""公益事业"", ""家庭支援"", ""影子老师""]","{""street"": ""下塘西路19号"", ""district"": ""南湖区"", ""city"": ""嘉兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4453,嘉兴星晴自闭症幼儿关爱成长中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""东栅街道中环南路海逸商务楼12号303室"", ""district"": ""南湖区"", ""city"": ""嘉兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4454,嘉兴智爱儿童中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""嘉兴世界贸易中心1幢304-311室"", ""district"": ""南湖区"", ""city"": ""嘉兴市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4455,大米和小米长沙汇金中心,民办康复机构 | 连锁康复机构,"[""社交训练"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""地板时光"", ""早期丹佛""]","{""street"": ""芙蓉中路三段380号汇金苑8栋302房"", ""district"": ""天心区"", ""city"": ""长沙市"", ""province"": ""湖南省""}",{"phone": "17097222919"},自闭症家园网（https://www.asd-home.cn/）
center_4456,宁波优乐星康教展能中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""宁波市镇海优乐星康教展能中心"", ""district"": ""镇海区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4457,象山七彩虹教育培训学校,民办康复学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""ABA训练""]","{""street"": ""丹西街道西谷路322-2号"", ""district"": ""象山县"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4458,宁波和道儿童康复中心,民办康复学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""和道特殊儿童康复训练中心所在的街道"", ""district"": ""鄞州区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4459,宁波鄞州区社会福利救助中心,社会公益机构,["公益事业"],"{""street"": ""社会福利救助中心"", ""district"": ""鄞州区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4460,宁波恩美儿童福利院,社会公益机构,"[""公益事业"", ""就业技能"", ""特殊教育""]","{""street"": ""洪塘镇安山村"", ""district"": ""江北区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4461,宁波北仑区中心福利院,公办康复机构,["公益事业"],"{""street"": ""中心福利院"", ""district"": ""北仑区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4462,宁波特殊教育中心学校,公办特殊学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""就业技能"", ""特殊教育"", ""辅助治疗""]","{""street"": ""荣吉西路365号"", ""district"": ""江北区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4463,鄞州区特殊教育中心,公办特殊学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""就业技能"", ""特殊教育"", ""辅助治疗""]","{""street"": ""特殊教育中心"", ""district"": ""鄞州区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4464,宁波培智学校,公办特殊学校,"[""社交训练"", ""认知理解"", ""就业技能"", ""辅助治疗""]","{""street"": ""培智学校"", ""district"": ""奉化区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4465,宁波橄榄树儿童发展中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""言语训练""]","{""street"": ""橄榄树儿童发展中心"", ""district"": ""江北区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
